Date	year	month	day	hour	min	sec	latitude	longitude	depth	magnitude	magtype	source	eventID
05/03/10	2010	3	5	11	47	7	-36.665	-73.374	18	6.6	Mw	NEI	2.01003E+11
05/03/10	2010	3	5	16	7	1	-3.762	100.991	26	6.8	Mw	NEI	2.01003E+11
07/03/10	2010	3	7	7	5	25	-16.236	-115.296	18	6.3	Mw	NEI	2.01003E+11
08/03/10	2010	3	8	2	32	35	38.864	39.986	12	6.1	Mw	NEI	2.01003E+11
08/03/10	2010	3	8	9	47	9	19.348	144.743	427	6.1	Mw	NEI	2.01003E+11
11/03/10	2010	3	11	14	39	44	-34.29	-71.891	11	6.9	Mw	NEI	2.01003E+11
11/03/10	2010	3	11	14	55	28	-34.326	-71.799	18	7	Mw	NEI	2.01003E+11
11/03/10	2010	3	11	15	6	2	-34.47	-72.004	31.5	6	Mb	NEI	2.01003E+11
14/03/10	2010	3	14	0	57	45	-1.692	128.135	53	6.4	Mw	NEI	2.01003E+11
14/03/10	2010	3	14	8	8	4	37.745	141.59	32	6.5	Mw	NEI	2.01003E+11
15/03/10	2010	3	15	11	8	29	-35.802	-73.158	14	6.2	Mw	NEI	2.01003E+11
16/03/10	2010	3	16	2	21	58	-36.217	-73.257	18	6.7	Mw	NEI	2.01003E+11
20/03/10	2010	3	20	14	0	50	-3.361	152.245	414.6	6.6	Mw	NEI	2.01003E+11
25/03/10	2010	3	25	5	29	25	13.827	120.071	16	6	Mw	NEI	2.01003E+11
26/03/10	2010	3	26	14	52	7	-27.953	-70.821	42	6.3	Mw	NEI	2.01003E+11
28/03/10	2010	3	28	21	38	28	-35.387	-73.385	29.9	6	Mw	GUC	2.01003E+11
30/03/10	2010	3	30	16	54	47	13.667	92.831	34	6.6	Mw	NEI	2.01003E+11
02/04/10	2010	4	2	22	58	8	-36.227	-72.878	24	6	Mw	NEI	2.01004E+11
04/04/10	2010	4	4	22	40	42	32.2862	-115.2953	9.99	7.2	Mw	CI	14607652
05/04/10	2010	4	5	10	5	45	-0.183	125.009	25	6.2	Mw	NEI	2.01004E+11
06/04/10	2010	4	6	22	15	2	2.383	97.048	31	7.8	Mw	NEI	2.01004E+11
07/04/10	2010	4	7	14	33	2	-3.76	141.943	23	6	Mw	NEI	2.01004E+11
10/04/10	2010	4	10	16	54	24	-20.114	-176.223	273.2	6	Mw	NEI	2.01004E+11
11/04/10	2010	4	11	9	40	26	-10.878	161.116	21	6.9	Mw	NEI	2.01004E+11
11/04/10	2010	4	11	22	8	13	36.965	-3.542	609.8	6.3	Mw	MDD	2.01004E+11
13/04/10	2010	4	13	23	49	38	33.165	96.548	17	6.9	Mw	NEI	2.01004E+11
14/04/10	2010	4	14	1	25	16	33.195	96.449	7.6	6.1	Mw	NEI	2.01004E+11
17/04/10	2010	4	17	23	15	22	-6.669	147.291	53	6.2	Mw	NEI	2.01004E+11
21/04/10	2010	4	21	17	20	29	-15.271	-173.219	35	6.1	Mw	NEI	2.01004E+11
23/04/10	2010	4	23	10	3	6	-37.529	-72.969	32	6	Mw	NEI	2.01004E+11
24/04/10	2010	4	24	7	41	0	-1.912	128.122	27	6	Mw	NEI	2.01004E+11
26/04/10	2010	4	26	2	59	52	22.18	123.623	22	6.5	Mw	NEI	2.01004E+11
30/04/10	2010	4	30	23	11	43	60.473	-177.877	12	6.5	Mw	NEI	2.01004E+11
30/04/10	2010	4	30	23	16	29	60.478	-177.65	14.9	6.3	Mw	NEI	2.01004E+11
03/05/10	2010	5	3	10	27	45	29.645	140.951	84	6.1	Mw	NEI	2.01005E+11
03/05/10	2010	5	3	23	9	45	-38.072	-73.454	19	6.3	Mw	NEI	2.01005E+11
05/05/10	2010	5	5	16	29	3	-4.054	101.096	27	6.5	Mw	NEI	2.01005E+11
06/05/10	2010	5	6	2	42	48	-18.058	-70.547	37	6.2	Mw	NEI	2.01005E+11
09/05/10	2010	5	9	5	59	42	3.748	96.018	38	7.2	Mw	NEI	2.01005E+11
19/05/10	2010	5	19	4	15	43	-5.083	-77.541	132	6	Mw	NEI	2.01005E+11
19/05/10	2010	5	19	10	30	10	-54.8	-135.252	10	6	Mw	NEI	2.01005E+11
19/05/10	2010	5	19	10	51	3	-54.843	-135.398	10	6	Mw	NEI	2.01005E+11
23/05/10	2010	5	23	22	46	52	-13.928	-74.352	101.4	6.1	Mw	NEI	2.01005E+11
24/05/10	2010	5	24	16	18	29	-8.087	-71.558	581.2	6.5	Mw	NEI	2.01005E+11
25/05/10	2010	5	25	10	9	6	35.336	-35.924	10	6.3	Mw	NEI	2.01005E+11
26/05/10	2010	5	26	8	53	8	25.773	129.944	10	6.5	Mw	NEI	2.01005E+11
27/05/10	2010	5	27	17	14	47	-13.698	166.643	31	7.2	Mw	NEI	2.01005E+11
27/05/10	2010	5	27	20	48	0	-13.658	166.745	35	6.1	Mw	NEI	2.01005E+11
31/05/10	2010	5	31	10	16	0	6.948	124.025	20	6	Mw	NEI	2.01005E+11
31/05/10	2010	5	31	19	51	46	11.132	93.471	112	6.5	Mw	NEI	2.01005E+11
01/06/10	2010	6	1	3	26	16	9.331	-84.206	18	6	Mw	NEI	2.01006E+11
09/06/10	2010	6	9	23	23	17	-18.597	169.485	12	6	Mw	NEI	2.01006E+11
12/06/10	2010	6	12	19	26	50	7.881	91.936	35	7.5	Mw	NEI	2.01006E+11
16/06/10	2010	6	16	3	6	2	-2.386	136.635	13	6.2	Mw	NEI	2.01006E+11
16/06/10	2010	6	16	3	16	28	-2.174	136.543	18	7	Mw	NEI	2.01006E+11
16/06/10	2010	6	16	3	58	8	-2.329	136.484	10.5	6.6	Mw	NEI	2.01006E+11
17/06/10	2010	6	17	13	6	47	-33.168	179.719	170.4	6	Mw	NEI	2.01006E+11
18/06/10	2010	6	18	2	23	6	44.448	148.689	28	6.2	Mw	NEI	2.01006E+11
24/06/10	2010	6	24	5	32	27	-5.514	151.161	40	6.1	Mw	NEI	2.01006E+11
26/06/10	2010	6	26	5	30	19	-10.627	161.447	35	6.7	Mw	NEI	2.01006E+11
30/06/10	2010	6	30	4	31	2	-23.307	179.116	581.4	6.4	Mw	NEI	2.01006E+11
30/06/10	2010	6	30	7	22	28	16.396	-97.782	20	6.3	Mw	NEI	2.01006E+11
02/07/10	2010	7	2	6	4	3	-13.643	166.485	29	6.3	Mw	NEI	2.01007E+11
04/07/10	2010	7	4	21	55	52	39.697	142.369	27	6.3	Mw	NEI	2.01007E+11
10/07/10	2010	7	10	11	43	33	11.143	145.999	13	6.3	Mw	NEI	2.01007E+11
12/07/10	2010	7	12	0	11	21	-22.146	-68.216	115	6.3	Mw	NEI	2.01007E+11
14/07/10	2010	7	14	8	32	21	-38.067	-73.31	22	6.6	Mw	NEI	2.01007E+11
18/07/10	2010	7	18	5	56	45	52.876	-169.848	14	6.7	Mw	NEI	2.01007E+11
18/07/10	2010	7	18	13	4	9	-5.966	150.428	28	6.9	Mw	NEI	2.01007E+11
18/07/10	2010	7	18	13	34	59	-5.931	150.59	35	7.4	Mw	NEI	2.01007E+11
18/07/10	2010	7	18	19	48	5	52.815	-169.719	10	6	Mw	NEI	2.01007E+11
20/07/10	2010	7	20	19	18	20	-5.902	150.712	24	6.3	Mw	NEI	2.01007E+11
21/07/10	2010	7	21	9	16	4	3.039	128.222	100	6.1	Mw	NEI	2.01007E+11
22/07/10	2010	7	22	5	3	56	-15.132	168.162	6	6.1	Mw	NEI	2.01007E+11
23/07/10	2010	7	23	22	8	11	6.718	123.409	607.1	7.3	Mw	NEI	2.01007E+11
23/07/10	2010	7	23	22	51	12	6.497	123.48	578	7.6	Mw	NEI	2.01007E+11
23/07/10	2010	7	23	23	15	10	6.776	123.259	640.6	7.5	Mw	NEI	2.01007E+11
24/07/10	2010	7	24	5	35	1	6.218	123.519	553	6.6	Mw	NEI	2.01007E+11
29/07/10	2010	7	29	7	31	56	6.548	123.222	618	6.6	Mw	NEI	2.01007E+11
30/07/10	2010	7	30	3	56	14	52.498	159.843	23	6.3	Mw	NEI	2.01007E+11
03/08/10	2010	8	3	12	8	26	1.239	126.213	41	6.3	Mw	NEI	2.01008E+11
04/08/10	2010	8	4	4	46	20	-26.916	-177.245	19	6	Mw	NEI	2.01008E+11
04/08/10	2010	8	4	7	15	34	-5.486	146.822	220	6.5	Mw	NEI	2.01008E+11
04/08/10	2010	8	4	12	58	24	51.423	-178.649	27	6.4	Mw	NEI	2.01008E+11
04/08/10	2010	8	4	22	1	44	-5.746	150.765	44	7	Mw	NEI	2.01008E+11
04/08/10	2010	8	4	23	48	2	45.98	153.175	27.8	6	Mw	NEI	2.01008E+11
10/08/10	2010	8	10	5	23	45	-17.541	168.069	25	7.3	Mw	NEI	2.01008E+11
12/08/10	2010	8	12	11	54	16	-1.266	-77.306	206.7	7.1	Mw	NEI	2.01008E+11
13/08/10	2010	8	13	21	19	34	12.487	141.474	16	6.9	Mw	NEI	2.01008E+11
14/08/10	2010	8	14	7	30	17	12.348	141.487	10	6.2	Mw	NEI	2.01008E+11
14/08/10	2010	8	14	23	1	4	12.273	141.429	13	6.6	Mw	NEI	2.01008E+11
15/08/10	2010	8	15	15	9	29	-5.692	148.342	174.7	6.3	Mw	NEI	2.01008E+11
16/08/10	2010	8	16	3	30	53	-17.759	65.647	9.8	6.3	Mw	NEI	2.01008E+11
16/08/10	2010	8	16	19	35	49	-20.799	-178.826	603.2	6.2	Mw	NEI	2.01008E+11
18/08/10	2010	8	18	16	28	15	12.234	141.514	10	6.3	Mw	NEI	2.01008E+11
20/08/10	2010	8	20	17	56	14	-6.57	154.246	19	6.1	Mw	NEI	2.01008E+11
24/08/10	2010	8	24	2	11	59	18.795	-107.193	10	6.2	Mw	NEI	2.01008E+11
03/09/10	2010	9	3	11	16	7	51.451	-175.87	23.5	6.5	Mw	AEI	2.01009E+11
03/09/10	2010	9	3	16	35	48	-43.522	171.83	12	7	Mw	NEI	2.01009E+11
04/09/10	2010	9	4	8	52	4	-17.368	-173.999	69	6.1	Mw	NEI	2.01009E+11
07/09/10	2010	9	7	16	13	32	-15.879	-179.306	9	6.3	Mw	NEI	2.01009E+11
08/09/10	2010	9	8	11	37	32	-20.671	169.818	10	6.3	Mw	NEI	2.01009E+11
09/09/10	2010	9	9	7	28	2	-37.034	-73.412	16	6.2	Mw	NEI	2.01009E+11
17/09/10	2010	9	17	19	21	15	36.443	70.774	220.1	6.3	Mw	NEI	2.01009E+11
26/09/10	2010	9	26	12	12	42	-5.314	133.917	30	6	Mw	NEI	2.01009E+11
29/09/10	2010	9	29	17	10	51	-4.909	133.712	10	6.2	Mb	NEI	2.01009E+11
29/09/10	2010	9	29	17	11	26	-4.963	133.76	26	7	Mw	NEI	2.01009E+11
04/10/10	2010	10	4	13	28	39	24.27	125.154	32	6.3	Mw	NEI	2.0101E+11
08/10/10	2010	10	8	3	26	14	51.374	-175.361	19	6.4	Mw	NEI	2.0101E+11
08/10/10	2010	10	8	3	49	11	51.287	-175.18	27.7	6	Mw	AEI	2.0101E+11
08/10/10	2010	10	8	5	43	8	2.831	128.217	120	6.2	Mw	NEI	2.0101E+11
21/10/10	2010	10	21	17	53	14	24.696	-109.156	13	6.7	Mw	NEI	2.0101E+11
25/10/10	2010	10	25	14	42	22	-3.487	100.082	20.1	7.8	Mw	NEI	2.0101E+11
25/10/10	2010	10	25	19	37	31	-2.958	100.372	26	6.3	Me	NEI	2.0101E+11
30/10/10	2010	10	30	15	18	33	-56.586	-142.292	10	6.4	Mw	NEI	2.0101E+11
03/11/10	2010	11	3	11	18	16	-4.617	134.071	10	6	Mw	NEI	2.01011E+11
03/11/10	2010	11	3	23	34	42	-20.466	-174.28	18	6.1	Mw	NEI	2.01011E+11
10/11/10	2010	11	10	4	5	24	-45.464	96.394	10	6.5	Mw	NEI	2.01011E+11
21/11/10	2010	11	21	4	36	31	-54.967	-131.479	10	6	Mw	NEI	2.01011E+11
23/11/10	2010	11	23	9	1	7	-5.959	148.966	68	6.1	Mw	NEI	2.01011E+11
30/11/10	2010	11	30	3	24	40	28.349	139.187	470	6.8	Mw	NEI	2.01011E+11
01/12/10	2010	12	1	16	1	27	-15.888	-178.956	15.2	6.1	Mw	NEI	2.01012E+11
02/12/10	2010	12	2	3	12	10	-6.001	149.977	33	6.6	Mw	NEI	2.01012E+11
08/12/10	2010	12	8	5	24	35	-56.412	-25.741	29.4	6.3	Mw	NEI	2.01012E+11
13/12/10	2010	12	13	1	14	42	-6.534	155.647	135.8	6.2	Mw	NEI	2.01012E+11
15/12/10	2010	12	15	11	29	31	-7.268	128.786	134.9	6	Mw	NEI	2.01012E+11
20/12/10	2010	12	20	18	41	59	28.412	59.18	12	6.7	Mw	NEI	2.01012E+11
21/12/10	2010	12	21	17	19	41	26.901	143.698	14	7.4	Mw	NEI	2.01012E+11
22/12/10	2010	12	22	21	49	40	26.81	143.595	18	6.4	Mw	NEI	2.01012E+11
23/12/10	2010	12	23	14	0	32	53.127	171.161	18	6.4	Mw	NEI	2.01012E+11
25/12/10	2010	12	25	13	16	37	-19.702	167.947	16	7.3	Mw	NEI	2.01012E+11
26/12/10	2010	12	26	2	13	38	-19.616	168.284	13	6	Mw	NEI	2.01012E+11
28/12/10	2010	12	28	8	34	18	-23.407	-179.802	551	6.3	Mw	NEI	2.01012E+11
29/12/10	2010	12	29	6	54	20	-19.661	168.14	16	6.4	Mw	NEI	2.01012E+11
01/01/11	2011	1	1	9	56	58	-26.803	-63.136	576.8	7	Mw	NEI	2.01101E+11
02/01/11	2011	1	2	20	20	18	-38.355	-73.326	24	7.2	Mw	NEI	2.01101E+11
05/01/11	2011	1	5	6	46	15	-22.26	171.631	112.2	6.1	Mw	NEI	2.01101E+11
09/01/11	2011	1	9	10	3	44	-19.155	168.312	22	6.6	Mw	NEI	2.01101E+11
09/01/11	2011	1	9	17	21	52	-19.201	168.155	18	6.1	Mw	NEI	2.01101E+11
12/01/11	2011	1	12	21	32	54	26.973	139.882	512	6.5	Mw	NEI	2.01101E+11
13/01/11	2011	1	13	16	16	42	-20.628	168.471	9	7	Mw	NEI	2.01101E+11
17/01/11	2011	1	17	19	20	57	-5.03	102.647	36	6	Mw	NEI	2.01101E+11
18/01/11	2011	1	18	20	23	23	28.777	63.951	68	7.2	Mw	NEI	2.01101E+11
24/01/11	2011	1	24	2	45	32	38.413	72.791	110	6	Mw	NEI	2.01101E+11
26/01/11	2011	1	26	15	42	30	2.205	96.829	23	6.1	Mw	NEI	2.01101E+11
27/01/11	2011	1	27	8	38	28	28.195	59.015	10	6.2	Mw	NEI	2.01101E+11
29/01/11	2011	1	29	6	55	28	70.931	-6.657	15	6.2	Mw	NEI	2.01101E+11
31/01/11	2011	1	31	6	3	27	-22.009	-175.622	76	6	Mw	NEI	2.01101E+11
03/02/11	2011	2	3	20	25	16	-15.511	-173.068	10	6	Mw	NEI	2.01102E+11
04/02/11	2011	2	4	13	53	46	24.618	94.68	85	6.2	Mw	NEI	2.01102E+11
07/02/11	2011	2	7	19	53	43	-7.154	155.184	415	6.4	Mw	NEI	2.01102E+11
10/02/11	2011	2	10	14	39	28	4.195	122.974	523.2	6.5	Mw	NEI	2.01102E+11
10/02/11	2011	2	10	14	41	59	4.077	123.039	525	6.6	Mw	NEI	2.01102E+11
11/02/11	2011	2	11	20	5	31	-36.422	-72.96	26	6.9	Mw	NEI	2.01102E+11
11/02/11	2011	2	11	23	39	21	-37.196	-73.198	15	6	Mw	NEI	2.01102E+11
12/02/11	2011	2	12	1	17	1	-37.027	-72.954	16	6.1	Mw	NEI	2.01102E+11
12/02/11	2011	2	12	17	57	56	-20.879	-175.672	85	6.1	Mw	NEI	2.01102E+11
13/02/11	2011	2	13	10	35	7	-36.649	-73.176	17	6	Mw	NEI	2.01102E+11
14/02/11	2011	2	14	3	40	10	-35.38	-72.834	21	6.7	Mw	NEI	2.01102E+11
15/02/11	2011	2	15	13	33	53	-2.497	121.483	16.2	6.1	Mw	NEI	2.01102E+11
20/02/11	2011	2	20	21	43	24	55.918	162.117	33	6.1	Mw	NEI	2.01102E+11
21/02/11	2011	2	21	10	57	52	-26.142	178.394	558.1	6.6	Mw	NEI	2.01102E+11
21/02/11	2011	2	21	23	51	42	-43.583	172.68	5.9	6.1	Mw	WEL	2.01102E+11
01/03/11	2011	3	1	0	53	46	-29.701	-111.981	10	6.1	Mw	NEI	2.01103E+11
06/03/11	2011	3	6	12	32	0	-18.021	-69.362	118	6.3	Mw	NEI	2.01103E+11
06/03/11	2011	3	6	14	32	36	-56.422	-27.063	87.7	6.5	Mw	NEI	2.01103E+11
07/03/11	2011	3	7	0	9	36	-10.349	160.766	22	6.4	Mw	NEI	2.01103E+11
09/03/11	2011	3	9	2	45	20	38.435	142.842	32	7.5	Mw	NEI	2.01103E+11
09/03/11	2011	3	9	18	16	16	38.315	142.434	22	6	Mw	NEI	2.01103E+11
09/03/11	2011	3	9	21	24	2	38.296	142.808	15	6.4	Ms	NEI	2.01103E+11
09/03/11	2011	3	9	21	24	50	-5.985	149.777	29	6.4	Mw	NEI	2.01103E+11
10/03/11	2011	3	10	17	8	37	-6.873	116.72	510.6	6.6	Mw	NEI	2.01103E+11
11/03/11	2011	3	11	5	46	24	38.297	142.373	29	9.1	Mw	NEI	2.01103E+11
11/03/11	2011	3	11	5	54	32	37.712	141.184	32.3	6.3	Mb	NEI	2.01103E+11
11/03/11	2011	3	11	5	55	45	37.359	143.351	35	6.4	Mb	NEI	2.01103E+11
11/03/11	2011	3	11	5	58	7	37.623	142.155	50.7	6.3	Mb	NEI	2.01103E+11
11/03/11	2011	3	11	6	0	39	38.095	142.492	40.6	6.2	Mb	NEI	2.01103E+11
11/03/11	2011	3	11	6	6	13	39.003	142.29	42.7	6.3	Mb	NEI	2.01103E+11
11/03/11	2011	3	11	6	7	21	36.419	141.876	32.3	6.4	Mb	NEI	2.01103E+11
11/03/11	2011	3	11	6	8	30	38.969	143.37	2.8	6.7	Mb	NEI	2.01103E+11
11/03/11	2011	3	11	6	12	36	37.788	144.233	25.4	6.2	Mb	NEI	2.01103E+11
11/03/11	2011	3	11	6	13	1	37.211	141.601	40.1	6.2	Mb	NEI	2.01103E+11
11/03/11	2011	3	11	6	15	23	37.93	143.802	35	6.3	Mb	NEI	2.01103E+11
11/03/11	2011	3	11	6	15	40	36.281	141.111	42.6	7.9	Mw	NEI	2.01103E+11
11/03/11	2011	3	11	6	18	50	36.023	142.269	16	6.6	Mb	NEI	2.01103E+11
11/03/11	2011	3	11	6	20	4	36.004	142.067	49.3	6.5	Mb	NEI	2.01103E+11
11/03/11	2011	3	11	6	21	33	38.29	142.813	51.7	6.2	Mb	NEI	2.01103E+11
11/03/11	2011	3	11	6	23	9	39.03	142.284	56.3	6.2	Mb	NEI	2.01103E+11
11/03/11	2011	3	11	6	25	50	38.058	144.59	18.6	7.7	Mw	NEI	2.01103E+11
11/03/11	2011	3	11	6	29	16	37.812	144.233	40.6	6.1	Mb	NEI	2.01103E+11
11/03/11	2011	3	11	6	48	46	37.961	142.724	11.7	6.2	Mb	NEI	2.01103E+11
11/03/11	2011	3	11	6	49	17	37.337	144.237	47.3	6.1	Mb	NEI	2.01103E+11
11/03/11	2011	3	11	6	57	17	35.712	140.875	47.5	6	Mb	NEI	2.01103E+11
11/03/11	2011	3	11	6	59	0	37.357	144.725	35.9	6.3	Mb	NEI	2.01103E+11
11/03/11	2011	3	11	7	14	59	36.586	141.823	24.7	6.3	Mb	NEI	2.01103E+11
11/03/11	2011	3	11	7	25	36	37.934	144.529	39.5	6.1	Mb	NEI	2.01103E+11
11/03/11	2011	3	11	7	28	12	36.823	141.824	28.4	6.1	Mb	NEI	2.01103E+11
11/03/11	2011	3	11	7	29	2	39.031	142.349	45.4	6.3	Mb	NEI	2.01103E+11
11/03/11	2011	3	11	7	30	18	37.442	141.195	49.2	6	Mb	NEI	2.01103E+11
11/03/11	2011	3	11	8	12	7	36.569	141.486	39.6	6.2	Mb	NEI	2.01103E+11
11/03/11	2011	3	11	8	15	42	37.047	144.541	41	6.1	Mb	NEI	2.01103E+11
11/03/11	2011	3	11	8	19	24	36.166	141.562	6.8	6.5	Mb	NEI	2.01103E+11
11/03/11	2011	3	11	8	26	37	37.367	143.017	17	6.1	Mb	NEI	2.01103E+11
11/03/11	2011	3	11	8	27	52	38.017	142.657	42.8	6	Mb	NEI	2.01103E+11
11/03/11	2011	3	11	8	31	9	37.469	141.176	37.3	6	Mb	NEI	2.01103E+11
11/03/11	2011	3	11	8	33	1	39.14	142.967	27.6	6	Mb	NEI	2.01103E+11
11/03/11	2011	3	11	10	10	34	39.185	142.76	26.5	6	Mb	NEI	2.01103E+11
11/03/11	2011	3	11	11	36	41	39.241	142.463	25.7	6.6	Ms	NEI	2.01103E+11
11/03/11	2011	3	11	15	13	15	35.999	141.805	23.7	6.3	Mw	NEI	2.01103E+11
11/03/11	2011	3	11	15	20	8	36.398	141.864	52.8	6	Mb	NEI	2.01103E+11
11/03/11	2011	3	11	18	59	17	37.014	138.376	9.3	6.3	Mw	NEI	2.01103E+11
11/03/11	2011	3	11	19	2	59	39.342	142.872	27.1	6	Mw	NEI	2.01103E+11
11/03/11	2011	3	11	19	46	51	40.483	139.055	10	6.2	Mw	NEI	2.01103E+11
11/03/11	2011	3	11	20	11	24	39.005	142.633	17.4	6.1	Mw	NEI	2.01103E+11
12/03/11	2011	3	12	1	47	15	37.594	142.648	20	6.5	Mw	NEI	2.01103E+11
12/03/11	2011	3	12	13	15	42	37.249	141.159	38	6.2	Mw	NEI	2.01103E+11
12/03/11	2011	3	12	23	24	49	38.047	141.72	15	6.1	Mw	NEI	2.01103E+11
13/03/11	2011	3	13	1	26	4	35.723	141.637	8	6.2	Mw	NEI	2.01103E+11
14/03/11	2011	3	14	6	12	36	37.785	142.456	14	6.1	Mw	NEI	2.01103E+11
15/03/11	2011	3	15	13	27	57	37.576	142.237	28	6.1	Mw	NEI	2.01103E+11
15/03/11	2011	3	15	13	31	46	35.272	138.582	9	6	Mw	NEI	2.01103E+11
15/03/11	2011	3	15	15	23	54	40.333	143.287	19.8	6.1	Mw	NEI	2.01103E+11
17/03/11	2011	3	17	2	48	0	-17.275	167.826	17	6.3	Mw	NEI	2.01103E+11
17/03/11	2011	3	17	4	13	57	40.136	142.168	29	6.1	Mw	NEI	2.01103E+11
20/03/11	2011	3	20	8	26	11	18.999	121.244	35	6	Mw	NEI	2.01103E+11
22/03/11	2011	3	22	7	18	45	37.244	144.003	11	6.5	Mw	NEI	2.01103E+11
22/03/11	2011	3	22	9	19	6	37.325	141.791	31	6.3	Mw	NEI	2.01103E+11
22/03/11	2011	3	22	9	44	28	39.85	143.442	7.3	6.4	Mw	NEI	2.01103E+11
24/03/11	2011	3	24	13	55	12	20.687	99.822	8	6.8	Mw	NEI	2.01103E+11
25/03/11	2011	3	25	11	36	24	38.772	141.88	39	6.2	Mw	NEI	2.01103E+11
26/03/11	2011	3	26	22	49	41	-15.851	-179.406	10	6.1	Mw	NEI	2.01103E+11
27/03/11	2011	3	27	22	23	59	38.415	142.011	19	6.2	Mw	NEI	2.01103E+11
29/03/11	2011	3	29	10	54	33	37.401	142.29	15	6.1	Mw	NEI	2.01103E+11
31/03/11	2011	3	31	0	11	58	-16.541	-177.517	15.5	6.4	Mw	NEI	2.01103E+11
31/03/11	2011	3	31	7	15	30	38.922	141.821	42	6.1	Mw	NEI	2.01103E+11
01/04/11	2011	4	1	11	57	54	39.323	141.95	41	6	Mw	NEI	2.01104E+11
01/04/11	2011	4	1	13	29	11	35.662	26.56	59.9	6.1	Mw	ATH	2.01104E+11
03/04/11	2011	4	3	14	7	9	-17.642	-178.585	551.7	6.4	Mw	NEI	2.01104E+11
03/04/11	2011	4	3	20	6	40	-9.848	107.693	14	6.8	Mw	NEI	2.01104E+11
06/04/11	2011	4	6	14	1	43	1.615	97.097	25.3	6	Mw	NEI	2.01104E+11
07/04/11	2011	4	7	13	11	22	17.208	-94.338	166.2	6.7	Mw	UNM	2.01104E+11
07/04/11	2011	4	7	14	32	43	38.276	141.588	42	7.1	Mw	NEI	2.01104E+11
09/04/11	2011	4	9	12	57	49	30.002	131.783	17.3	6	Mw	NEI	2.01104E+11
11/04/11	2011	4	11	8	16	13	37.001	140.401	11	6.6	Mw	NEI	2.01104E+11
11/04/11	2011	4	11	23	8	17	35.417	140.575	15	6.2	Mw	NEI	2.01104E+11
12/04/11	2011	4	12	5	7	42	37.107	140.368	11	6	Mw	NEI	2.01104E+11
13/04/11	2011	4	13	19	57	25	39.583	143.34	22	6.1	Mw	NEI	2.01104E+11
18/04/11	2011	4	18	13	3	3	-34.336	179.874	86	6.6	Mw	NEI	2.01104E+11
21/04/11	2011	4	21	13	37	3	35.579	140.305	43	6.2	Mw	NEI	2.01104E+11
23/04/11	2011	4	23	4	16	55	-10.375	161.2	79	6.8	Mw	NEI	2.01104E+11
23/04/11	2011	4	23	10	12	47	39.097	142.87	31	6	Mw	NEI	2.01104E+11
24/04/11	2011	4	24	23	7	51	-4.586	122.771	8	6.1	Mw	NEI	2.01104E+11
30/04/11	2011	4	30	8	19	16	6.851	-82.333	8	6.2	Mw	NEI	2.01104E+11
05/05/11	2011	5	5	14	58	19	38.17	144.032	11	6.1	Mw	NEI	2.01105E+11
09/05/11	2011	5	9	18	54	44	-56.65	147.411	9	6.1	Mw	NEI	2.01105E+11
10/05/11	2011	5	10	8	55	9	-20.244	168.226	11	6.9	Mw	NEI	2.01105E+11
13/05/11	2011	5	13	22	47	54	9.954	-84.313	72.8	6	Mw	UCR	2.01105E+11
13/05/11	2011	5	13	23	35	53	37.396	141.341	35	6.1	Mw	NEI	2.01105E+11
14/05/11	2011	5	14	21	7	22	36.409	70.748	207.3	6	Mw	NEI	2.01105E+11
15/05/11	2011	5	15	13	8	13	0.569	-25.647	10	6.1	Mw	NEI	2.01105E+11
15/05/11	2011	5	15	18	37	10	-6.104	154.414	40	6.5	Mw	NEI	2.01105E+11
01/06/11	2011	6	1	12	55	22	-37.578	-73.691	21	6.3	Mw	NEI	2.01106E+11
03/06/11	2011	6	3	0	5	1	37.285	143.907	14	6.2	Mw	NEI	2.01106E+11
05/06/11	2011	6	5	11	51	12	-55.843	146.62	3	6.4	Mw	NEI	2.01106E+11
13/06/11	2011	6	13	2	20	49	-43.564	172.743	6.1	6	Mw	WEL	2.01106E+11
13/06/11	2011	6	13	14	31	23	2.515	126.457	61.1	6.4	Mw	NEI	2.01106E+11
16/06/11	2011	6	16	0	3	36	-5.928	151.04	16	6.3	Mw	NEI	2.01106E+11
20/06/11	2011	6	20	16	36	1	-21.701	-68.228	128	6.5	Mw	NEI	2.01106E+11
21/06/11	2011	6	21	2	4	16	-11.479	165.551	14	6	Mw	NEI	2.01106E+11
22/06/11	2011	6	22	21	50	52	39.955	142.205	33	6.7	Mw	NEI	2.01106E+11
24/06/11	2011	6	24	3	9	39	52.05	-171.836	52	7.3	Mw	NEI	2.01106E+11
26/06/11	2011	6	26	12	16	39	-2.384	136.631	17	6.4	Mw	NEI	2.01106E+11
06/07/11	2011	7	6	19	3	18	-29.539	-176.34	17	7.6	Mw	NEI	2.01107E+11
09/07/11	2011	7	9	15	2	27	-29.337	-177.051	14	6	Mw	NEI	2.01107E+11
10/07/11	2011	7	10	0	57	11	38.034	143.264	23	7	Mw	NEI	2.01107E+11
11/07/11	2011	7	11	7	15	44	-29.487	-176.579	11	6.1	Mw	NEI	2.01107E+11
11/07/11	2011	7	11	20	47	4	9.509	122.175	19	6.4	Mw	NEI	2.01107E+11
15/07/11	2011	7	15	13	26	3	-60.762	-23.523	10	6.2	Mw	NEI	2.01107E+11
16/07/11	2011	7	16	0	26	13	-33.819	-71.832	20	6.1	Mw	NEI	2.01107E+11
